description,business_tags,sector,category,niche,candidate_labels,candidate_sim_scores,zero_shot_scores,final_labels
"Francesco Perrotta Edilizia is a construction company based in Cervino, Cervo, Italy. The company was founded by Francesco Perrottta, who has a strong focus on professionalism and technological innovation. They specialize in the construction of residential, commercial, and industrial buildings, and are known for their high-quality workmanship and attention to detail. The team at Francesco perrotta edilizi has extensive experience in the field, having worked on various projects in Italy and abroad. They offer a wide range of services, including the construction and renovation of residential and commercial buildings, as well as the construction, renovation, and modernization of public and private buildings. The owner, Francesco, has a passion for construction and has been involved in the industry for many years.","['Construction Project Management', 'Construction Services', 'Construction Materials Supplier', 'Professionalism in Construction', 'Technological Innovation Services for Construction Industry']",Services,Construction Services,Industrial Building Construction,"['Commercial Construction Services', 'Masonry Construction Services', 'Commercial Renovation Services', 'Sidewalk Construction Services', 'Residential Roofing Services', 'Multi-Family Construction Services', 'Carpentry Services', 'Single Family Residential Construction', 'Apartment Renovation Services', 'Mobile Home Construction Services', 'Interior Design Services', 'Building Cleaning Services', 'Elevator Installation Services', 'High-Rise Foundation Construction', 'Fencing Construction Services', 'Furniture Manufacturing', 'Cabinetry Manufacturing', 'Roofing Services with Heat Application', 'Excavation Services', 'Insulation Services', 'Flooring Installation Services', 'General Handyman Services']","[0.42727956, 0.40923527, 0.38958332, 0.3666645, 0.35055783, 0.34465575, 0.3431933, 0.33623153, 0.32758617, 0.32601923, 0.32378033, 0.32086432, 0.31914306, 0.3154639, 0.31467223, 0.3131894, 0.3058902, 0.3023293, 0.30033106, 0.29700452, 0.29644054, 0.2955497]","{'Commercial Construction Services': 0.1372094452381134, 'Masonry Construction Services': 0.19471846520900726, 'Commercial Renovation Services': 0.13971514999866486, 'Sidewalk Construction Services': 0.044981975108385086, 'Residential Roofing Services': 0.011980848386883736, 'Multi-Family Construction Services': 0.09682377427816391, 'Carpentry Services': 0.022273270413279533, 'Single Family Residential Construction': 0.006149790249764919, 'Apartment Renovation Services': 0.030622955411672592, 'Mobile Home Construction Services': 0.015180908143520355, 'Interior Design Services': 0.003669163677841425, 'Building Cleaning Services': 0.001617559464648366, 'Elevator Installation Services': 0.15755708515644073, 'High-Rise Foundation Construction': 0.3348430395126343, 'Fencing Construction Services': 0.3343975245952606, 'Furniture Manufacturing': 0.00303650856949389, 'Cabinetry Manufacturing': 0.009343041107058525, 'Roofing Services with Heat Application': 0.1812022626399994, 'Excavation Services': 0.009399957954883575, 'Insulation Services': 0.012341968715190887, 'Flooring Installation Services': 0.048274263739585876, 'General Handyman Services': 0.0010579141089692712}","['High-Rise Foundation Construction', 'Fencing Construction Services']"
"Dr. med. dent. Seibert-Schmidt is a dentist based in Gemeinde Thiersee, Tyrol, Austria.","['Healthcare Services', 'Dental Service']",Services,Dentists & Dental Clinics,Offices of Dentists,"['Excavation Services', 'Consulting Services', 'Directional Drilling Services', 'Carpentry Services', 'Ice Production Services', 'Road Maintenance Services', 'Health and Safety Consulting', 'Drywall Services', 'Well Drilling Services', 'Legal Services', 'Elevator Installation Services', 'Medical Gas Installation Services', 'General Snow Removal Services', 'Commercial Construction Services', 'Land Leveling Services', 'Flooring Installation Services', 'Road and Highway Construction', 'Veterinary Services', 'Cabinetry Manufacturing', 'Masonry Construction Services', 'Interior Design Services', 'Sheet Metal Services']","[0.23164135, 0.19567232, 0.18605086, 0.18429841, 0.18159968, 0.17871198, 0.17665412, 0.17190911, 0.17105801, 0.16923535, 0.16784953, 0.16711351, 0.16410926, 0.16145402, 0.16141562, 0.16130495, 0.15665887, 0.15651923, 0.15526147, 0.1549873, 0.15211225, 0.15131477]","{'Excavation Services': 6.599180778721347e-05, 'Consulting Services': 0.0008829941507428885, 'Directional Drilling Services': 0.0008925065048970282, 'Carpentry Services': 5.519857586477883e-05, 'Ice Production Services': 0.00017417361959815025, 'Road Maintenance Services': 6.629303243244067e-05, 'Health and Safety Consulting': 0.000202397073735483, 'Drywall Services': 6.026836854289286e-05, 'Well Drilling Services': 0.00045297600445337594, 'Legal Services': 0.00015011649520602077, 'Elevator Installation Services': 0.00012196477473480627, 'Medical Gas Installation Services': 0.0019864076748490334, 'General Snow Removal Services': 7.45137658668682e-05, 'Commercial Construction Services': 0.00010020881745731458, 'Land Leveling Services': 0.00011099448602180928, 'Flooring Installation Services': 6.743878475390375e-05, 'Road and Highway Construction': 5.297553798300214e-05, 'Veterinary Services': 0.00010108422429766506, 'Cabinetry Manufacturing': 4.606488437275402e-05, 'Masonry Construction Services': 7.43023119866848e-05, 'Interior Design Services': 7.808836380718276e-05, 'Sheet Metal Services': 6.028544521541335e-05}",[]
"Mountain Toy Sales is a company that specializes in wholesale toy accounts and provides experienced advice to its clients. The company was founded by a couple who owned and operated a toy store in Bozeman, MT for ten years and has been a sales representative with DanSon Sales for eight years.","['Sales Representative', 'Online Purchasing', 'Wholesale Toy Accounts', 'Retail', 'Vendor Catalogs', 'Wholesale Accounts']",Wholesale,Toys & Games Stores,Toy and Hobby Goods and Supplies Merchant Wholesalers,"['Livestock Dealer Services', 'Carpet Manufacturing Services', 'Marketing Services', 'Tent Manufacturing Services', 'Rope Production Services', 'Online Marketing Services', 'General Snow Removal Services', 'Mobile Home Construction Services', 'Furniture Manufacturing', 'Commercial Snow Removal', 'Timber Harvesting Operations', ""Children's Clothing Manufacturing"", 'Fishing and Hunting Services', 'Confectionery Manufacturing', 'Digital Marketing Services', 'Market Research Services', 'Sports Management Services', 'Wood Product Manufacturing', 'Animal Day Care Services', 'E-Commerce Services', 'Pet Grooming Services', 'Gas Manufacturing Services']","[0.4017397, 0.38473606, 0.34380388, 0.3380754, 0.3268142, 0.32399726, 0.3232957, 0.32052287, 0.31590784, 0.3057592, 0.2999695, 0.29822028, 0.291991, 0.28369257, 0.28196517, 0.28087318, 0.28050625, 0.2768838, 0.27559632, 0.27450502, 0.27146676, 0.26950195]","{'Livestock Dealer Services': 0.0005028782179579139, 'Carpet Manufacturing Services': 0.0003055830020457506, 'Marketing Services': 0.004508370067924261, 'Tent Manufacturing Services': 0.002829679287970066, 'Rope Production Services': 0.0041116029024124146, 'Online Marketing Services': 0.003665172029286623, 'General Snow Removal Services': 0.0004466770333237946, 'Mobile Home Construction Services': 0.0011761405039578676, 'Furniture Manufacturing': 0.0002976743271574378, 'Commercial Snow Removal': 0.0014189184876158834, 'Timber Harvesting Operations': 0.0005143326707184315, ""Children's Clothing Manufacturing"": 0.0003207173722330481, 'Fishing and Hunting Services': 0.000988011248409748, 'Confectionery Manufacturing': 0.0002218711015302688, 'Digital Marketing Services': 0.0014578134287148714, 'Market Research Services': 0.000903115957044065, 'Sports Management Services': 0.0010407236404716969, 'Wood Product Manufacturing': 0.001428034040145576, 'Animal Day Care Services': 0.002585191046819091, 'E-Commerce Services': 0.013562431558966637, 'Pet Grooming Services': 0.0024494826793670654, 'Gas Manufacturing Services': 0.0008011432364583015}",[]
"Sanitario is a company that specializes in the sale of sanitary wares, including sanitary pads, sanitary napkins, sanitizers, and dispensers. They offer a variety of sizes and colors, as well as discounts on their products. The company also provides information on how to care for sanitary ware and offers tips on how long to keep sanitary products in good condition. Additionally, they provide information on the Value Added Tax (VAT) which is a tax on the value of goods and services.","['Free Ownership Transfer', 'Sanitary Ware Manufacturer', 'Product Distribution', 'Transaction Support', 'Domain Name Transfer', 'Buyer Protection Program']",Manufacturing,Industrial Air Solutions,Plumbing Fixture Fitting and Trim Manufacturing,"['Food Safety Services', 'Water Treatment Services', 'Fire Safety Equipment Services', 'Building Cleaning Services', 'Waste Management Services', 'Pet Grooming Services', 'Textile Manufacturing Services', 'Veterinary Services', 'Coffee Processing Services', 'Health and Safety Consulting', 'Food Processing Services', 'Septic System Services', 'Testing and Inspection Services', 'Waterproofing Services', 'General Handyman Services', 'Soap Production Services', 'Street Cleaning Operations', 'Commercial Plumbing Services', 'Corporate Responsibility Services', 'Meat Processing Services', 'Cosmetic Manufacturing', 'Residential Plumbing Services']","[0.4350067, 0.4259869, 0.39830777, 0.38799125, 0.38660985, 0.380478, 0.3796787, 0.3775593, 0.37536755, 0.36641753, 0.35953408, 0.35844842, 0.3575998, 0.35456818, 0.34776086, 0.34659594, 0.34625363, 0.34362, 0.3401733, 0.3376938, 0.33553278, 0.33361977]","{'Food Safety Services': 0.0007649933686479926, 'Water Treatment Services': 0.001133871148340404, 'Fire Safety Equipment Services': 0.0010385840432718396, 'Building Cleaning Services': 0.000644995248876512, 'Waste Management Services': 0.0005010950844734907, 'Pet Grooming Services': 0.00047014965093694627, 'Textile Manufacturing Services': 0.0003805447486229241, 'Veterinary Services': 0.0005348889390006661, 'Coffee Processing Services': 0.0004599719832185656, 'Health and Safety Consulting': 0.0006804428412579, 'Food Processing Services': 0.0004847869568038732, 'Septic System Services': 0.0009508023504167795, 'Testing and Inspection Services': 0.0017240953166037798, 'Waterproofing Services': 0.0011388651328161359, 'General Handyman Services': 0.0006524668424390256, 'Soap Production Services': 0.00045240577310323715, 'Street Cleaning Operations': 0.00032800924964249134, 'Commercial Plumbing Services': 0.0046306028962135315, 'Corporate Responsibility Services': 0.010533289983868599, 'Meat Processing Services': 0.00023306009825319052, 'Cosmetic Manufacturing': 0.00024218363978434354, 'Residential Plumbing Services': 0.006312213372439146}",[]
"Prologistics Carriers is a company that specializes in refrigerated transportation of products, particularly those that are temperature-sensitive. They offer dry vans for loading and unloading products from the rear of trailers from loading docks, with some trailers even offering liftgates in cases where loading docks are unavailable. Their services ensure a successful import and export process with constant times and visibility at all times, on-site or customs classification, consolidation, and deconsolidation of merchandise.","['Consolidation and Deconsolidation of Merchandise', 'Temperature-controlled Supply Chain Partner', 'Import and Export Processes', 'Customs Classification', 'Refrigerated Transport Services', 'Dry Vans with Lift Gates', 'Logistics Carrier']",Services,Trucking and Logistics,"General Freight Trucking, Long-Distance, Less Than Truckload","['Food Processing Services', 'Travel Services', 'Medical Gas Installation Services', 'Insulation Services', 'Ice Production Services', 'Gas Manufacturing Services', 'Livestock Dealer Services', 'Grain Processing Services', 'Agricultural Equipment Services', 'Recycling Services', 'Pharmaceutical Manufacturing', 'Seafood Processing Services', 'Distilling Services', 'Fire Safety Equipment Services', 'Home Staging Services', 'General Snow Removal Services', 'Tank Installation Services', 'Laboratory Services', 'Asphalt Production Services', 'Commercial Construction Services', 'Testing and Inspection Services', 'Catering Services']","[0.37952632, 0.3679492, 0.35813266, 0.3481628, 0.34208196, 0.3400761, 0.336357, 0.33476356, 0.33325207, 0.33128178, 0.3279289, 0.32511687, 0.3226913, 0.32246864, 0.32028356, 0.3196321, 0.31928024, 0.31805414, 0.3165322, 0.3152542, 0.3132316, 0.31245327]","{'Food Processing Services': 0.06816355884075165, 'Travel Services': 0.002466773148626089, 'Medical Gas Installation Services': 0.03667154535651207, 'Insulation Services': 0.005778234917670488, 'Ice Production Services': 0.11546114832162857, 'Gas Manufacturing Services': 0.10313526540994644, 'Livestock Dealer Services': 0.0025953908916562796, 'Grain Processing Services': 0.07614336907863617, 'Agricultural Equipment Services': 0.04694584384560585, 'Recycling Services': 0.002579729538410902, 'Pharmaceutical Manufacturing': 0.12716838717460632, 'Seafood Processing Services': 0.13688799738883972, 'Distilling Services': 0.006368905771523714, 'Fire Safety Equipment Services': 0.005007471889257431, 'Home Staging Services': 0.0019325424218550324, 'General Snow Removal Services': 0.0015208497643470764, 'Tank Installation Services': 0.0033496094401925802, 'Laboratory Services': 0.0074039604514837265, 'Asphalt Production Services': 0.049071915447711945, 'Commercial Construction Services': 0.002725105732679367, 'Testing and Inspection Services': 0.004812918603420258, 'Catering Services': 0.0007918865885585546}",[]
"The company is a design firm that specializes in developing and implementing ideas. They offer design services focused on improving the quality of life in urban planning, architecture, landscape design, and interior design.","['Interior Design Services', 'Urban Design Services', 'Architectural Design and Implementation Services', 'Landscape Design Services']",Services,Architects & Architectural Services,Architectural Services,"['Interior Design Services', 'Branding Services', 'Graphic Design Services', 'Business Development Services', 'Commercial Renovation Services', 'Property Management Services', 'Consulting Services', 'Commercial Construction Services', 'Environmental Consulting', 'Strategic Planning Services', 'Real Estate Services', 'Technology Consulting', 'Marketing Services', 'Arts Services', 'Landscaping Services', 'Stakeholder Services', 'Carpet Manufacturing Services', 'Management Consulting', 'Travel Services', 'Mobile Home Construction Services', 'Residential Roofing Services', 'Health and Safety Consulting']","[0.64080244, 0.55720913, 0.5362575, 0.5347315, 0.5058741, 0.5043862, 0.4835052, 0.48046964, 0.47892606, 0.47286087, 0.46404108, 0.45931792, 0.45787302, 0.45685026, 0.45154333, 0.44447362, 0.43455446, 0.42170858, 0.42111772, 0.42066684, 0.4185079, 0.41748226]","{'Interior Design Services': 0.9532362818717957, 'Branding Services': 0.0009736302308738232, 'Graphic Design Services': 0.00827018078416586, 'Business Development Services': 0.004438286647200584, 'Commercial Renovation Services': 0.012623575516045094, 'Property Management Services': 0.0020735785365104675, 'Consulting Services': 0.012126149609684944, 'Commercial Construction Services': 0.0005830161971971393, 'Environmental Consulting': 0.010808074846863747, 'Strategic Planning Services': 0.21632222831249237, 'Real Estate Services': 0.0012206097599118948, 'Technology Consulting': 0.002759421244263649, 'Marketing Services': 0.0007489866111427546, 'Arts Services': 0.002485136268660426, 'Landscaping Services': 0.5265448093414307, 'Stakeholder Services': 0.04994695261120796, 'Carpet Manufacturing Services': 0.00010376235150033608, 'Management Consulting': 0.004075603559613228, 'Travel Services': 0.0009529520175419748, 'Mobile Home Construction Services': 0.0007866836385801435, 'Residential Roofing Services': 0.0015649741981178522, 'Health and Safety Consulting': 0.00037703008274547756}","['Interior Design Services', 'Landscaping Services']"
Fahrzeugbau-pfaff.de is a German company that specializes in vehicle construction services. They operate in accordance with the legal requirements of the Telemediengesetz 5 Telemediation Act.,"['Vehicle Construction Services', 'Construction Services', 'Motorhome Construction', 'Commercial Vehicles Manufacturer', 'Trailer Manufacturer', 'Boat Trailer Design and Construction', 'Transfer Trucks', 'Caravans Manufacturer', 'Carpentry Services', 'Commercial Vehicles for Construction', 'Mobile Construction Services', 'Media Mobile Vehicles Manufacturer', 'Special Vehicles Manufacturer']",Manufacturing,Auto Parts Manufacturers,Motor Vehicle Body Manufacturing,"['Field Welding Services', 'Road Maintenance Services', 'Mobile Home Construction Services', 'Commercial Construction Services', 'Tent Manufacturing Services', 'Pipeline Construction Services', 'Road and Highway Construction', 'Sheet Metal Services', 'Commercial Driveway Construction', 'Gas Manufacturing Services', 'Sidewalk Construction Services', 'Welding Services', 'Masonry Construction Services', 'Fencing Construction Services', 'Multi-Family Construction Services', 'Accessory Manufacturing', 'Excavation Services', 'Agricultural Equipment Services', 'General Handyman Services', 'Residential Driveway Construction', 'Fire Safety Equipment Services', 'Testing and Inspection Services']","[0.4169311, 0.40479538, 0.40265507, 0.40113777, 0.39014626, 0.38529843, 0.38179296, 0.38019007, 0.3773945, 0.37588397, 0.37387833, 0.3666112, 0.3641971, 0.35969338, 0.3536085, 0.3536015, 0.35344008, 0.3519548, 0.351847, 0.34458026, 0.3426646, 0.34147975]","{'Field Welding Services': 0.005954718682914972, 'Road Maintenance Services': 0.0012039386201649904, 'Mobile Home Construction Services': 0.9884653687477112, 'Commercial Construction Services': 0.926624059677124, 'Tent Manufacturing Services': 0.01331985741853714, 'Pipeline Construction Services': 0.05888410285115242, 'Road and Highway Construction': 0.024241073057055473, 'Sheet Metal Services': 0.0016422516200691462, 'Commercial Driveway Construction': 0.1375143975019455, 'Gas Manufacturing Services': 0.0018029955681413412, 'Sidewalk Construction Services': 0.009856152348220348, 'Welding Services': 0.002181933494284749, 'Masonry Construction Services': 0.0723346620798111, 'Fencing Construction Services': 0.059104014188051224, 'Multi-Family Construction Services': 0.14000628888607025, 'Accessory Manufacturing': 0.004241779446601868, 'Excavation Services': 0.0046500409953296185, 'Agricultural Equipment Services': 0.0017215103143826127, 'General Handyman Services': 0.0009543783962726593, 'Residential Driveway Construction': 0.021634547039866447, 'Fire Safety Equipment Services': 0.00414680503308773, 'Testing and Inspection Services': 0.0013746273471042514}","['Mobile Home Construction Services', 'Commercial Construction Services']"
"Rijkswaterstaat, formerly known as the Bureau voor den Waterstaat and formerly as the Directorate General for Public Works and Water Management, is a Directorate-General of the Ministry of Infrastructure and Water management of the Netherlands. Founded in 1798, the agency is responsible for the practical execution of public works and water management, including the construction and maintenance of waterways and roads, as well as flood protection and prevention. Rijksstaat has been involved in the construction of major railway projects such as the Betuweroute and the HSL-Zuid. Their mission is to provide dry feet, clean and sufficient water, and a quick and safe flow of traffic. The agency is divided into 10 regional, 6 specialist services, and 2 special services.","['Flood Protection Measures', 'Civil Engineering Projects', 'Waterway Maintenance', 'Transport Infrastructure Construction', 'National Water Control', 'Water Management Services', 'Public Works Execution', 'Road Maintenance', 'Infrastructure Development', 'Disaster Prevention Planning', 'Hydraulic Engineering Services', 'Water Quality Improvement', 'Environmental Waterways Construction', 'Traffic Flow Management']",Manufacturing,Water Supply & Water Treatment,Administration of Air and Water Resource and Solid Waste Management Programs,"['Water Treatment Services', 'Residential Drainage Systems', 'Road Maintenance Services', 'Septic System Services', 'Residential Plumbing Services', 'Residential Drain Cleaning', 'Street Cleaning Operations', 'Waste Management Services', 'Pipeline Construction Services', 'Industrial Plumbing Services', 'Environmental Consulting', 'Infrastructure Excavation', 'Commercial Plumbing Services', 'Commercial Drain Cleaning', 'Road and Highway Construction', 'Well Maintenance Services', 'Commercial Irrigation Systems', 'Property Management Services', 'General Snow Removal Services', 'Health and Safety Consulting', 'Fire Protection System Services', 'Fire Safety Equipment Services']","[0.45683298, 0.45517942, 0.45421445, 0.39600572, 0.39297688, 0.39036748, 0.38910073, 0.38528928, 0.3851264, 0.38307863, 0.37913144, 0.37485045, 0.374538, 0.36979252, 0.34278628, 0.3399312, 0.33636296, 0.3353232, 0.33410466, 0.33034047, 0.3275349, 0.32624507]","{'Water Treatment Services': 0.03830690681934357, 'Residential Drainage Systems': 0.11417684704065323, 'Road Maintenance Services': 0.8508632779121399, 'Septic System Services': 0.04400896281003952, 'Residential Plumbing Services': 0.01676810532808304, 'Residential Drain Cleaning': 0.058511845767498016, 'Street Cleaning Operations': 0.010033554397523403, 'Waste Management Services': 0.33277571201324463, 'Pipeline Construction Services': 0.027796855196356773, 'Industrial Plumbing Services': 0.01068826299160719, 'Environmental Consulting': 0.029787125065922737, 'Infrastructure Excavation': 0.08076900988817215, 'Commercial Plumbing Services': 0.01130551379173994, 'Commercial Drain Cleaning': 0.045182980597019196, 'Road and Highway Construction': 0.6821092963218689, 'Well Maintenance Services': 0.1350357085466385, 'Commercial Irrigation Systems': 0.05052218213677406, 'Property Management Services': 0.007156220264732838, 'General Snow Removal Services': 0.004006580449640751, 'Health and Safety Consulting': 0.0013532855082303286, 'Fire Protection System Services': 0.006665118969976902, 'Fire Safety Equipment Services': 0.013559715822339058}","['Road Maintenance Services', 'Waste Management Services', 'Road and Highway Construction']"
"Solar Heat Pumps is a high-tech enterprise that specializes in the production of solar-powered hot water heaters. The company is a joint venture between Shenzhen Guowang Holding Co., Ltd., Beijing First Light Group, and First Steel Holding Co. The core of the company is based on solar-photovoltaic heating technology, with a focus on product research and development, production, engineering design, marketing, and sales. The goal of the solar heat pumps is to promote the promotion and application of clean energy sources. The solar heat pump control system is a key feature of the modern solar heaters, and the company provides information on how to select the appropriate control system for each type of solar heat exchanger and how to install it properly. The heat exchangers are known for their high quality and durability, and can be used in various settings such as homes, offices, and hotels.","['Wall-mounted Series', 'Nickel Enhanced Series', 'Manufacturing', 'Kid Series', 'Research and Development', 'Clean Energy Solutions Provider', 'Design And Engineering', 'Renewable Energy Development', 'Marketing', 'Need For Speed Series', 'Environmentally Friendly', 'Solar Panel Wall Mounted Series', 'Split Series', 'Quick Release Series']",Wholesale,Renewable energy companies,Geothermal Electric Power Generation,"['Roofing Services with Heat Application', 'HVAC Installation and Service', 'Boiler Installation Services', 'Swimming Pool Installation Services', 'Commercial Electrical Services', 'Residential Electrical Services', 'Commercial Irrigation Systems', 'Boiler Repair Services', 'Insulation Services', 'Swimming Pool Maintenance Services', 'Window and Door Manufacturing', 'Fire Protection System Services', 'Gas Manufacturing Services', 'Commercial Plumbing Services', 'Fire Safety Equipment Services', 'Well Maintenance Services', 'Residential Plumbing Services', 'Industrial Plumbing Services', 'Water Treatment Services', 'Tank Installation Services', 'Conveyor System Installation', 'Chemical Manufacturing']","[0.40459025, 0.39512217, 0.3481562, 0.33562833, 0.312464, 0.3105111, 0.27717823, 0.27569976, 0.2641442, 0.25911835, 0.25809246, 0.24926092, 0.24869365, 0.24600871, 0.24545588, 0.24224311, 0.23931335, 0.23284668, 0.23156154, 0.22851957, 0.22586146, 0.22443436]","{'Roofing Services with Heat Application': 0.01662289910018444, 'HVAC Installation and Service': 0.07918549329042435, 'Boiler Installation Services': 0.002797021996229887, 'Swimming Pool Installation Services': 0.01537305861711502, 'Commercial Electrical Services': 0.03471842408180237, 'Residential Electrical Services': 0.0943162813782692, 'Commercial Irrigation Systems': 0.006018557120114565, 'Boiler Repair Services': 0.0026960745453834534, 'Insulation Services': 0.007447331212460995, 'Swimming Pool Maintenance Services': 0.013052484951913357, 'Window and Door Manufacturing': 0.004582693800330162, 'Fire Protection System Services': 0.005113204941153526, 'Gas Manufacturing Services': 0.004181516356766224, 'Commercial Plumbing Services': 0.0062937866896390915, 'Fire Safety Equipment Services': 0.005340110510587692, 'Well Maintenance Services': 0.009072926826775074, 'Residential Plumbing Services': 0.008817708119750023, 'Industrial Plumbing Services': 0.00327639514580369, 'Water Treatment Services': 0.004991078283637762, 'Tank Installation Services': 0.01140763983130455, 'Conveyor System Installation': 0.0744384378194809, 'Chemical Manufacturing': 0.0057485057041049}",[]
"W.A.Y.S. Helping Hands is a non-profit organization based in Sacramento, California that aims to empower, support, and assist the homeless community. The organization provides housing in a clean, safe, and drug-free environment, as well as food and services that are registered, certified, or licensed. W.A.,Y. S. Help is pursuing various projects to help the homeless and relies on the help of volunteers and supporters to achieve its goals. Donations to the organization can be made through PayPal or referrals.","['Homelessness Support Services', 'Food Information Services Provision', 'Safe and Substance-free Housing', 'Charitable Donations']",Services,Homelessness Shelter,Temporary Shelters,"['Volunteer Services', 'Occupational Health Services', 'Community Engagement Services', 'Crisis Management Services', 'Animal Day Care Services', 'Fundraising Services', 'Waste Management Services', 'Training Services', 'Environmental Health Services', 'Arts Services', 'Animal Training Services', 'Health Promotion Services', 'Human Resources Services', 'General Handyman Services', 'Stakeholder Services', 'Millwork Services', 'Corporate Responsibility Services', 'Catering Services', 'Fire Safety Equipment Services', 'Food Safety Services', 'Physical Therapy Services', 'Legal Services']","[0.5815728, 0.4960619, 0.45766854, 0.4458658, 0.44583172, 0.43860194, 0.41711444, 0.413977, 0.40990728, 0.40928787, 0.40424603, 0.39978498, 0.39186144, 0.39062506, 0.3869408, 0.38167316, 0.37929797, 0.37787375, 0.37682158, 0.37506586, 0.37440842, 0.36672232]","{'Volunteer Services': 0.5576704144477844, 'Occupational Health Services': 0.020262010395526886, 'Community Engagement Services': 0.16854077577590942, 'Crisis Management Services': 0.03483016788959503, 'Animal Day Care Services': 0.00939207337796688, 'Fundraising Services': 0.12243973463773727, 'Waste Management Services': 0.0026217647828161716, 'Training Services': 0.05627084895968437, 'Environmental Health Services': 0.010066893883049488, 'Arts Services': 0.04472403600811958, 'Animal Training Services': 0.006399647798389196, 'Health Promotion Services': 0.01005135290324688, 'Human Resources Services': 0.059600651264190674, 'General Handyman Services': 0.027883058413863182, 'Stakeholder Services': 0.3249531090259552, 'Millwork Services': 0.025926627218723297, 'Corporate Responsibility Services': 0.005639812909066677, 'Catering Services': 0.017282895743846893, 'Fire Safety Equipment Services': 0.01206417940557003, 'Food Safety Services': 0.29107865691185, 'Physical Therapy Services': 0.013506955467164516, 'Legal Services': 0.04857576638460159}","['Volunteer Services', 'Stakeholder Services']"
Wu An Fake Commercial Bills of Exchange is a company that specializes in providing fake commercial bills of exchange. They offer customized professional replications of these bills with no cash payment and without interest.,"['Tax Amendments', 'Customized Professional Replications']",Services,Money Transfer,Other Activities Related to Credit Intermediation,"['Financial Services', 'Commercial Electrical Services', 'Real Estate Services', 'Testing and Inspection Services', 'Livestock Dealer Services', 'E-Commerce Services', 'Corporate Responsibility Services', 'Commercial Plumbing Services', 'Marketing Services', 'Commercial Construction Services', 'Advertising Services', 'Pet Grooming Services', 'Business Development Services', 'Branding Services', 'Travel Services', 'Drywall Services', 'Compliance Services', 'Paper Production Services', 'Online Marketing Services', 'Street Cleaning Operations', 'Apparel Manufacturing', 'Sheet Metal Services']","[0.29288548, 0.25152135, 0.25010806, 0.24595895, 0.24429125, 0.24033463, 0.23925425, 0.2388735, 0.23483405, 0.23335637, 0.23222767, 0.22170945, 0.21779326, 0.2112432, 0.21075775, 0.2100845, 0.21000287, 0.20902598, 0.20652977, 0.20550682, 0.20334908, 0.20022498]","{'Financial Services': 0.040155503898859024, 'Commercial Electrical Services': 0.030713003128767014, 'Real Estate Services': 0.0029820641502738, 'Testing and Inspection Services': 0.002347164088860154, 'Livestock Dealer Services': 0.004289121832698584, 'E-Commerce Services': 0.003028643084689975, 'Corporate Responsibility Services': 0.004161024931818247, 'Commercial Plumbing Services': 0.002846717368811369, 'Marketing Services': 0.0024638823233544827, 'Commercial Construction Services': 0.008841768838465214, 'Advertising Services': 0.0016125224065035582, 'Pet Grooming Services': 0.0017076274380087852, 'Business Development Services': 0.004343027248978615, 'Branding Services': 0.0008131370414048433, 'Travel Services': 0.002539176493883133, 'Drywall Services': 0.0018563049379736185, 'Compliance Services': 0.005364276468753815, 'Paper Production Services': 0.0015647447435185313, 'Online Marketing Services': 0.0016297874972224236, 'Street Cleaning Operations': 0.0006342921988107264, 'Apparel Manufacturing': 0.0008404153632000089, 'Sheet Metal Services': 0.012843300588428974}",[]
