description,business_tags,sector,category,niche,candidate_labels,candidate_sim_scores,zero_shot_scores,final_labels
"Francesco Perrotta Edilizia is a construction company based in Cervino, Cervo, Italy. The company was founded by Francesco Perrottta, who has a strong focus on professionalism and technological innovation. They specialize in the construction of residential, commercial, and industrial buildings, and are known for their high-quality workmanship and attention to detail. The team at Francesco perrotta edilizi has extensive experience in the field, having worked on various projects in Italy and abroad. They offer a wide range of services, including the construction and renovation of residential and commercial buildings, as well as the construction, renovation, and modernization of public and private buildings. The owner, Francesco, has a passion for construction and has been involved in the industry for many years.","['Construction Project Management', 'Construction Services', 'Construction Materials Supplier', 'Professionalism in Construction', 'Technological Innovation Services for Construction Industry']",Services,Construction Services,Industrial Building Construction,"['Commercial Construction Services', 'Masonry Construction Services', 'Commercial Renovation Services', 'Sidewalk Construction Services', 'Residential Roofing Services', 'Carpentry Services', 'Multi-Family Construction Services', 'Single Family Residential Construction', 'Apartment Renovation Services', 'Mobile Home Construction Services', 'Interior Design Services', 'Building Cleaning Services', 'Elevator Installation Services', 'Fencing Construction Services', 'Furniture Manufacturing', 'High-Rise Foundation Construction', 'Excavation Services', 'Cabinetry Manufacturing', 'Roofing Services with Heat Application', 'General Handyman Services', 'Insulation Services', 'Property Management Services']","[0.44028807, 0.41979584, 0.399314, 0.37388328, 0.35831225, 0.3551376, 0.35362238, 0.34214973, 0.33644712, 0.3342124, 0.3332826, 0.3265409, 0.32631007, 0.32554442, 0.3215763, 0.32088953, 0.311867, 0.3112833, 0.3094514, 0.30715698, 0.30690515, 0.30167222]","{'Commercial Construction Services': 0.7868557572364807, 'Masonry Construction Services': 0.28492340445518494, 'Commercial Renovation Services': 0.5581145882606506, 'Sidewalk Construction Services': 0.18057969212532043, 'Residential Roofing Services': 0.36423131823539734, 'Carpentry Services': 0.05111733451485634, 'Multi-Family Construction Services': 0.6039353609085083, 'Single Family Residential Construction': 0.5098233222961426, 'Apartment Renovation Services': 0.4392589330673218, 'Mobile Home Construction Services': 0.21623140573501587, 'Interior Design Services': 0.10592171549797058, 'Building Cleaning Services': 0.03895283862948418, 'Elevator Installation Services': 0.21742790937423706, 'Fencing Construction Services': 0.27849435806274414, 'Furniture Manufacturing': 0.05953328311443329, 'High-Rise Foundation Construction': 0.382217139005661, 'Excavation Services': 0.03519418090581894, 'Cabinetry Manufacturing': 0.10157404094934464, 'Roofing Services with Heat Application': 0.2558927536010742, 'General Handyman Services': 0.10639625042676926, 'Insulation Services': 0.13278347253799438, 'Property Management Services': 0.1879374086856842}","['Commercial Construction Services', 'Commercial Renovation Services', 'Residential Roofing Services', 'Multi-Family Construction Services', 'Single Family Residential Construction', 'Apartment Renovation Services', 'High-Rise Foundation Construction']"
"Dr. med. dent. Seibert-Schmidt is a dentist based in Gemeinde Thiersee, Tyrol, Austria.","['Healthcare Services', 'Dental Service']",Services,Dentists & Dental Clinics,Offices of Dentists,"['Excavation Services', 'Consulting Services', 'Carpentry Services', 'Road Maintenance Services', 'Ice Production Services', 'Directional Drilling Services', 'Health and Safety Consulting', 'Legal Services', 'General Snow Removal Services', 'Land Leveling Services', 'Medical Gas Installation Services', 'Elevator Installation Services', 'Well Drilling Services', 'Commercial Construction Services', 'Drywall Services', 'Veterinary Services', 'Flooring Installation Services', 'Masonry Construction Services', 'Road and Highway Construction', 'Sheet Metal Services', 'Millwork Services', 'Market Research Services']","[0.23328614, 0.2003716, 0.18689409, 0.18487151, 0.18385434, 0.1834766, 0.17659616, 0.17447259, 0.17093426, 0.17018631, 0.16999306, 0.16940162, 0.16801623, 0.16705683, 0.16508505, 0.1649685, 0.15940464, 0.15856323, 0.15537226, 0.15432888, 0.15426451, 0.15397333]","{'Excavation Services': 0.0017211380181834102, 'Consulting Services': 0.025370191782712936, 'Carpentry Services': 0.0014895775821059942, 'Road Maintenance Services': 0.003739620791748166, 'Ice Production Services': 0.00806392915546894, 'Directional Drilling Services': 0.02309584990143776, 'Health and Safety Consulting': 0.01298021525144577, 'Legal Services': 0.0012088032672181726, 'General Snow Removal Services': 0.0138162299990654, 'Land Leveling Services': 0.012930899858474731, 'Medical Gas Installation Services': 0.05430537462234497, 'Elevator Installation Services': 0.009821536019444466, 'Well Drilling Services': 0.015978235751390457, 'Commercial Construction Services': 0.0017667784122750163, 'Drywall Services': 0.0018548627849668264, 'Veterinary Services': 0.001962551847100258, 'Flooring Installation Services': 0.0030522476881742477, 'Masonry Construction Services': 0.0019489041296765208, 'Road and Highway Construction': 0.003219662234187126, 'Sheet Metal Services': 0.0016628582961857319, 'Millwork Services': 0.015418583527207375, 'Market Research Services': 0.005137878470122814}",[]
"Mountain Toy Sales is a company that specializes in wholesale toy accounts and provides experienced advice to its clients. The company was founded by a couple who owned and operated a toy store in Bozeman, MT for ten years and has been a sales representative with DanSon Sales for eight years.","['Sales Representative', 'Online Purchasing', 'Wholesale Toy Accounts', 'Retail', 'Vendor Catalogs', 'Wholesale Accounts']",Wholesale,Toys & Games Stores,Toy and Hobby Goods and Supplies Merchant Wholesalers,"['Livestock Dealer Services', 'Carpet Manufacturing Services', 'Marketing Services', 'Tent Manufacturing Services', 'Rope Production Services', 'Online Marketing Services', 'General Snow Removal Services', 'Mobile Home Construction Services', 'Furniture Manufacturing', 'Commercial Snow Removal', 'Timber Harvesting Operations', 'Fishing and Hunting Services', ""Children's Clothing Manufacturing"", 'Market Research Services', 'Digital Marketing Services', 'Sports Management Services', 'E-Commerce Services', 'Confectionery Manufacturing', 'Gas Manufacturing Services', 'Wood Product Manufacturing', 'Textile Manufacturing Services', 'Asphalt Production Services']","[0.4098081, 0.39076453, 0.35456705, 0.34708118, 0.334571, 0.33309323, 0.32913032, 0.32544225, 0.32112592, 0.30882955, 0.30844927, 0.30030042, 0.29960057, 0.29132122, 0.2905356, 0.28949606, 0.28930104, 0.2887362, 0.28403538, 0.28331995, 0.28116423, 0.27977538]","{'Livestock Dealer Services': 0.0051674870774149895, 'Carpet Manufacturing Services': 0.008123950101435184, 'Marketing Services': 0.039346009492874146, 'Tent Manufacturing Services': 0.01391072291880846, 'Rope Production Services': 0.011866439133882523, 'Online Marketing Services': 0.0998191237449646, 'General Snow Removal Services': 0.005263916216790676, 'Mobile Home Construction Services': 0.010121424682438374, 'Furniture Manufacturing': 0.005753421690315008, 'Commercial Snow Removal': 0.008224628865718842, 'Timber Harvesting Operations': 0.0033290558494627476, 'Fishing and Hunting Services': 0.012431766837835312, ""Children's Clothing Manufacturing"": 0.01567675545811653, 'Market Research Services': 0.010241389274597168, 'Digital Marketing Services': 0.025921249762177467, 'Sports Management Services': 0.013605131767690182, 'E-Commerce Services': 0.32121574878692627, 'Confectionery Manufacturing': 0.0051707434467971325, 'Gas Manufacturing Services': 0.007060485426336527, 'Wood Product Manufacturing': 0.007210575044155121, 'Textile Manufacturing Services': 0.0060404036194086075, 'Asphalt Production Services': 0.007336788345128298}",['E-Commerce Services']
"Sanitario is a company that specializes in the sale of sanitary wares, including sanitary pads, sanitary napkins, sanitizers, and dispensers. They offer a variety of sizes and colors, as well as discounts on their products. The company also provides information on how to care for sanitary ware and offers tips on how long to keep sanitary products in good condition. Additionally, they provide information on the Value Added Tax (VAT) which is a tax on the value of goods and services.","['Free Ownership Transfer', 'Sanitary Ware Manufacturer', 'Product Distribution', 'Transaction Support', 'Domain Name Transfer', 'Buyer Protection Program']",Manufacturing,Industrial Air Solutions,Plumbing Fixture Fitting and Trim Manufacturing,"['Food Safety Services', 'Water Treatment Services', 'Fire Safety Equipment Services', 'Waste Management Services', 'Textile Manufacturing Services', 'Building Cleaning Services', 'Coffee Processing Services', 'Veterinary Services', 'Pet Grooming Services', 'Health and Safety Consulting', 'Testing and Inspection Services', 'Food Processing Services', 'Septic System Services', 'Commercial Plumbing Services', 'Cosmetic Manufacturing', 'Waterproofing Services', 'Confectionery Manufacturing', 'Accessory Manufacturing', 'Soap Production Services', 'General Handyman Services', 'Street Cleaning Operations', 'Industrial Plumbing Services']","[0.43768835, 0.43030518, 0.40913305, 0.3965953, 0.39620572, 0.3958911, 0.385998, 0.3825057, 0.37898314, 0.37779194, 0.36837924, 0.36713827, 0.366249, 0.3578123, 0.35686988, 0.35480177, 0.35403845, 0.35394096, 0.35307565, 0.3521021, 0.35085297, 0.3472762]","{'Food Safety Services': 0.015501855872571468, 'Water Treatment Services': 0.012700336053967476, 'Fire Safety Equipment Services': 0.02222326025366783, 'Waste Management Services': 0.01867211051285267, 'Textile Manufacturing Services': 0.020028993487358093, 'Building Cleaning Services': 0.04461885616183281, 'Coffee Processing Services': 0.006648312322795391, 'Veterinary Services': 0.0025735541712492704, 'Pet Grooming Services': 0.004841698333621025, 'Health and Safety Consulting': 0.015268975868821144, 'Testing and Inspection Services': 0.020831823348999023, 'Food Processing Services': 0.005516277626156807, 'Septic System Services': 0.04183546081185341, 'Commercial Plumbing Services': 0.11029708385467529, 'Cosmetic Manufacturing': 0.024159474298357964, 'Waterproofing Services': 0.039751697331666946, 'Confectionery Manufacturing': 0.0065386551432311535, 'Accessory Manufacturing': 0.24988408386707306, 'Soap Production Services': 0.028385670855641365, 'General Handyman Services': 0.01708117313683033, 'Street Cleaning Operations': 0.006989111192524433, 'Industrial Plumbing Services': 0.11250549554824829}",[]
"Prologistics Carriers is a company that specializes in refrigerated transportation of products, particularly those that are temperature-sensitive. They offer dry vans for loading and unloading products from the rear of trailers from loading docks, with some trailers even offering liftgates in cases where loading docks are unavailable. Their services ensure a successful import and export process with constant times and visibility at all times, on-site or customs classification, consolidation, and deconsolidation of merchandise.","['Temperature-controlled Supply Chain Partner', 'Import and Export Processes', 'Customs Classification', 'Refrigerated Transport Services', 'Dry Vans with Lift Gates', 'Logistics Carrier']",Services,Trucking and Logistics,"General Freight Trucking, Long-Distance, Less Than Truckload","['Food Processing Services', 'Travel Services', 'Insulation Services', 'Medical Gas Installation Services', 'Ice Production Services', 'Gas Manufacturing Services', 'Grain Processing Services', 'Livestock Dealer Services', 'Pharmaceutical Manufacturing', 'Fire Safety Equipment Services', 'Agricultural Equipment Services', 'Seafood Processing Services', 'Asphalt Production Services', 'Commercial Construction Services', 'Tank Installation Services', 'Catering Services', 'Recycling Services', 'Home Staging Services', 'Industrial Plumbing Services', 'Coffee Processing Services', 'Laboratory Services', 'Testing and Inspection Services']","[0.4043671, 0.3913501, 0.3763592, 0.37425715, 0.37347484, 0.3695316, 0.35600337, 0.35514924, 0.35235736, 0.35053775, 0.3477965, 0.34527522, 0.34426892, 0.34146237, 0.34079075, 0.33902973, 0.3360041, 0.33476728, 0.33450663, 0.33389997, 0.33370158, 0.33322847]","{'Food Processing Services': 0.04533243551850319, 'Travel Services': 0.838344156742096, 'Insulation Services': 0.03572607785463333, 'Medical Gas Installation Services': 0.049351274967193604, 'Ice Production Services': 0.07126962393522263, 'Gas Manufacturing Services': 0.03303990140557289, 'Grain Processing Services': 0.05599809065461159, 'Livestock Dealer Services': 0.03239084780216217, 'Pharmaceutical Manufacturing': 0.06408696621656418, 'Fire Safety Equipment Services': 0.02214345894753933, 'Agricultural Equipment Services': 0.07813640683889389, 'Seafood Processing Services': 0.026837842538952827, 'Asphalt Production Services': 0.042213696986436844, 'Commercial Construction Services': 0.0837337002158165, 'Tank Installation Services': 0.0855100080370903, 'Catering Services': 0.011751679703593254, 'Recycling Services': 0.0437580905854702, 'Home Staging Services': 0.06529244035482407, 'Industrial Plumbing Services': 0.008174299262464046, 'Coffee Processing Services': 0.0529760979115963, 'Laboratory Services': 0.12088250368833542, 'Testing and Inspection Services': 0.013992027379572392}",['Travel Services']
"The company is a design firm that specializes in developing and implementing ideas. They offer design services focused on improving the quality of life in urban planning, architecture, landscape design, and interior design.","['Interior Design Services', 'Urban Design Services', 'Architectural Design and Implementation Services', 'Landscape Design Services']",Services,Architects & Architectural Services,Architectural Services,"['Interior Design Services', 'Branding Services', 'Graphic Design Services', 'Business Development Services', 'Commercial Renovation Services', 'Property Management Services', 'Environmental Consulting', 'Consulting Services', 'Commercial Construction Services', 'Technology Consulting', 'Strategic Planning Services', 'Real Estate Services', 'Arts Services', 'Marketing Services', 'Stakeholder Services', 'Landscaping Services', 'Health and Safety Consulting', 'Management Consulting', 'Carpet Manufacturing Services', 'Mobile Home Construction Services', 'Travel Services', 'Masonry Construction Services']","[0.65007144, 0.551407, 0.5380037, 0.52278686, 0.5171417, 0.5086348, 0.49404287, 0.4939611, 0.49258968, 0.4755844, 0.4744387, 0.47239578, 0.46703377, 0.4548575, 0.4475372, 0.44440377, 0.4389284, 0.4377216, 0.43622804, 0.43153167, 0.42999217, 0.4262824]","{'Interior Design Services': 0.8338820338249207, 'Branding Services': 0.025894148275256157, 'Graphic Design Services': 0.01417590957134962, 'Business Development Services': 0.08931151032447815, 'Commercial Renovation Services': 0.033843837678432465, 'Property Management Services': 0.023473352193832397, 'Environmental Consulting': 0.03867146000266075, 'Consulting Services': 0.05726243555545807, 'Commercial Construction Services': 0.016176331788301468, 'Technology Consulting': 0.007743887137621641, 'Strategic Planning Services': 0.24884308874607086, 'Real Estate Services': 0.04458518326282501, 'Arts Services': 0.039676912128925323, 'Marketing Services': 0.00972952414304018, 'Stakeholder Services': 0.15763820707798004, 'Landscaping Services': 0.43233251571655273, 'Health and Safety Consulting': 0.014129534363746643, 'Management Consulting': 0.007165225688368082, 'Carpet Manufacturing Services': 0.005540157668292522, 'Mobile Home Construction Services': 0.016971755772829056, 'Travel Services': 0.008736439049243927, 'Masonry Construction Services': 0.008657711558043957}","['Interior Design Services', 'Landscaping Services']"
Fahrzeugbau-pfaff.de is a German company that specializes in vehicle construction services. They operate in accordance with the legal requirements of the Telemediengesetz 5 Telemediation Act.,"['Vehicle Construction Services', 'Construction Services', 'Motorhome Construction', 'Commercial Vehicles Manufacturer', 'Trailer Manufacturer', 'Boat Trailer Design and Construction', 'Transfer Trucks', 'Caravans Manufacturer', 'Carpentry Services', 'Commercial Vehicles for Construction', 'Mobile Construction Services', 'Media Mobile Vehicles Manufacturer', 'Special Vehicles Manufacturer']",Manufacturing,Auto Parts Manufacturers,Motor Vehicle Body Manufacturing,"['Field Welding Services', 'Commercial Construction Services', 'Road Maintenance Services', 'Mobile Home Construction Services', 'Tent Manufacturing Services', 'Sheet Metal Services', 'Pipeline Construction Services', 'Gas Manufacturing Services', 'Road and Highway Construction', 'Commercial Driveway Construction', 'Welding Services', 'Accessory Manufacturing', 'Sidewalk Construction Services', 'Masonry Construction Services', 'Agricultural Equipment Services', 'Fencing Construction Services', 'Chemical Manufacturing', 'General Handyman Services', 'Excavation Services', 'Multi-Family Construction Services', 'Testing and Inspection Services', 'Plastic Manufacturing']","[0.4187925, 0.4017684, 0.40116578, 0.39624038, 0.39039266, 0.38930643, 0.38565898, 0.38404584, 0.37850124, 0.3726725, 0.37165067, 0.36799097, 0.3650258, 0.36011577, 0.3555119, 0.35481095, 0.35372898, 0.3525371, 0.34917018, 0.34732777, 0.34603685, 0.34553343]","{'Field Welding Services': 0.11582618951797485, 'Commercial Construction Services': 0.5244511365890503, 'Road Maintenance Services': 0.0720001608133316, 'Mobile Home Construction Services': 0.7114580273628235, 'Tent Manufacturing Services': 0.0838790237903595, 'Sheet Metal Services': 0.09423813223838806, 'Pipeline Construction Services': 0.06904544681310654, 'Gas Manufacturing Services': 0.05525807663798332, 'Road and Highway Construction': 0.37362226843833923, 'Commercial Driveway Construction': 0.3686393201351166, 'Welding Services': 0.11079332232475281, 'Accessory Manufacturing': 0.259098619222641, 'Sidewalk Construction Services': 0.1788461059331894, 'Masonry Construction Services': 0.09902267903089523, 'Agricultural Equipment Services': 0.06417901813983917, 'Fencing Construction Services': 0.11049462854862213, 'Chemical Manufacturing': 0.004762487486004829, 'General Handyman Services': 0.0876321941614151, 'Excavation Services': 0.06811042129993439, 'Multi-Family Construction Services': 0.5525892376899719, 'Testing and Inspection Services': 0.057088639587163925, 'Plastic Manufacturing': 0.047861114144325256}","['Commercial Construction Services', 'Mobile Home Construction Services', 'Road and Highway Construction', 'Commercial Driveway Construction', 'Multi-Family Construction Services']"
"Rijkswaterstaat, formerly known as the Bureau voor den Waterstaat and formerly as the Directorate General for Public Works and Water Management, is a Directorate-General of the Ministry of Infrastructure and Water management of the Netherlands. Founded in 1798, the agency is responsible for the practical execution of public works and water management, including the construction and maintenance of waterways and roads, as well as flood protection and prevention. Rijksstaat has been involved in the construction of major railway projects such as the Betuweroute and the HSL-Zuid. Their mission is to provide dry feet, clean and sufficient water, and a quick and safe flow of traffic. The agency is divided into 10 regional, 6 specialist services, and 2 special services.","['Flood Protection Measures', 'Civil Engineering Projects', 'Waterway Maintenance', 'Transport Infrastructure Construction', 'National Water Control', 'Water Management Services', 'Public Works Execution', 'Road Maintenance', 'Infrastructure Development', 'Disaster Prevention Planning', 'Hydraulic Engineering Services', 'Water Quality Improvement', 'Environmental Waterways Construction', 'Traffic Flow Management']",Manufacturing,Water Supply & Water Treatment,Administration of Air and Water Resource and Solid Waste Management Programs,"['Water Treatment Services', 'Residential Drainage Systems', 'Road Maintenance Services', 'Residential Drain Cleaning', 'Residential Plumbing Services', 'Industrial Plumbing Services', 'Environmental Consulting', 'Septic System Services', 'Commercial Drain Cleaning', 'Street Cleaning Operations', 'Waste Management Services', 'Commercial Plumbing Services', 'Pipeline Construction Services', 'Infrastructure Excavation', 'Commercial Irrigation Systems', 'Road and Highway Construction', 'Well Maintenance Services', 'Waterproofing Services', 'General Snow Removal Services', 'Health and Safety Consulting', 'Environmental Health Services', 'Property Management Services']","[0.48974898, 0.47559026, 0.44776732, 0.42027652, 0.41136968, 0.4103734, 0.4073726, 0.4069221, 0.40484774, 0.4036724, 0.40241563, 0.39707726, 0.39443395, 0.37468207, 0.36561844, 0.34589422, 0.34369582, 0.33973733, 0.33668447, 0.33311892, 0.32856828, 0.32694697]","{'Water Treatment Services': 0.5539348125457764, 'Residential Drainage Systems': 0.15484654903411865, 'Road Maintenance Services': 0.3986395299434662, 'Residential Drain Cleaning': 0.1149851530790329, 'Residential Plumbing Services': 0.10087790340185165, 'Industrial Plumbing Services': 0.14658315479755402, 'Environmental Consulting': 0.2520671784877777, 'Septic System Services': 0.19446009397506714, 'Commercial Drain Cleaning': 0.14092355966567993, 'Street Cleaning Operations': 0.12653771042823792, 'Waste Management Services': 0.5655336976051331, 'Commercial Plumbing Services': 0.12129935622215271, 'Pipeline Construction Services': 0.2398025244474411, 'Infrastructure Excavation': 0.14789608120918274, 'Commercial Irrigation Systems': 0.1523393988609314, 'Road and Highway Construction': 0.40119877457618713, 'Well Maintenance Services': 0.2470281422138214, 'Waterproofing Services': 0.254675030708313, 'General Snow Removal Services': 0.09844456613063812, 'Health and Safety Consulting': 0.11653672158718109, 'Environmental Health Services': 0.14534854888916016, 'Property Management Services': 0.1847897320985794}","['Water Treatment Services', 'Road Maintenance Services', 'Waste Management Services', 'Road and Highway Construction']"
"Solar Heat Pumps is a high-tech enterprise that specializes in the production of solar-powered hot water heaters. The company is a joint venture between Shenzhen Guowang Holding Co., Ltd., Beijing First Light Group, and First Steel Holding Co. The core of the company is based on solar-photovoltaic heating technology, with a focus on product research and development, production, engineering design, marketing, and sales. The goal of the solar heat pumps is to promote the promotion and application of clean energy sources. The solar heat pump control system is a key feature of the modern solar heaters, and the company provides information on how to select the appropriate control system for each type of solar heat exchanger and how to install it properly. The heat exchangers are known for their high quality and durability, and can be used in various settings such as homes, offices, and hotels.","['Wall-mounted Series', 'Nickel Enhanced Series', 'Manufacturing', 'Kid Series', 'Research and Development', 'Clean Energy Solutions Provider', 'Design And Engineering', 'Renewable Energy Development', 'Marketing', 'Need For Speed Series', 'Environmentally Friendly', 'Solar Panel Wall Mounted Series', 'Split Series', 'Quick Release Series']",Wholesale,Renewable energy companies,Geothermal Electric Power Generation,"['Roofing Services with Heat Application', 'HVAC Installation and Service', 'Boiler Installation Services', 'Commercial Electrical Services', 'Swimming Pool Installation Services', 'Residential Electrical Services', 'Boiler Repair Services', 'Commercial Irrigation Systems', 'Insulation Services', 'Gas Manufacturing Services', 'Window and Door Manufacturing', 'Swimming Pool Maintenance Services', 'Commercial Plumbing Services', 'Fire Protection System Services', 'Fire Safety Equipment Services', 'Well Maintenance Services', 'Residential Plumbing Services', 'Industrial Plumbing Services', 'Water Treatment Services', 'Chemical Manufacturing', 'Tank Installation Services', 'Mobile Home Construction Services']","[0.42284667, 0.4002956, 0.35552424, 0.3429346, 0.3372685, 0.33282214, 0.28868383, 0.28525743, 0.28272963, 0.27123177, 0.27064636, 0.26800027, 0.26576322, 0.25816077, 0.2580439, 0.25560823, 0.25378117, 0.25300932, 0.24701002, 0.24106854, 0.24001248, 0.23809941]","{'Roofing Services with Heat Application': 0.18724258244037628, 'HVAC Installation and Service': 0.2508324384689331, 'Boiler Installation Services': 0.20486171543598175, 'Commercial Electrical Services': 0.1767892688512802, 'Swimming Pool Installation Services': 0.18197639286518097, 'Residential Electrical Services': 0.2378760278224945, 'Boiler Repair Services': 0.12043166160583496, 'Commercial Irrigation Systems': 0.2073337435722351, 'Insulation Services': 0.08014033734798431, 'Gas Manufacturing Services': 0.10152804851531982, 'Window and Door Manufacturing': 0.12104116380214691, 'Swimming Pool Maintenance Services': 0.1649128794670105, 'Commercial Plumbing Services': 0.1497829258441925, 'Fire Protection System Services': 0.12145224213600159, 'Fire Safety Equipment Services': 0.12884454429149628, 'Well Maintenance Services': 0.18673212826251984, 'Residential Plumbing Services': 0.16618777811527252, 'Industrial Plumbing Services': 0.11898532509803772, 'Water Treatment Services': 0.18628279864788055, 'Chemical Manufacturing': 0.07056105881929398, 'Tank Installation Services': 0.2052203267812729, 'Mobile Home Construction Services': 0.13553525507450104}",[]
"W.A.Y.S. Helping Hands is a non-profit organization based in Sacramento, California that aims to empower, support, and assist the homeless community. The organization provides housing in a clean, safe, and drug-free environment, as well as food and services that are registered, certified, or licensed. W.A.,Y. S. Help is pursuing various projects to help the homeless and relies on the help of volunteers and supporters to achieve its goals. Donations to the organization can be made through PayPal or referrals.","['Homelessness Support Services', 'Food Information Services Provision', 'Safe and Substance-free Housing', 'Charitable Donations']",Services,Homelessness Shelter,Temporary Shelters,"['Volunteer Services', 'Occupational Health Services', 'Community Engagement Services', 'Crisis Management Services', 'Animal Day Care Services', 'Waste Management Services', 'Environmental Health Services', 'Fundraising Services', 'Training Services', 'Arts Services', 'Health Promotion Services', 'Human Resources Services', 'Animal Training Services', 'General Handyman Services', 'Stakeholder Services', 'Millwork Services', 'Fire Safety Equipment Services', 'Food Safety Services', 'Catering Services', 'Corporate Responsibility Services', 'Physical Therapy Services', 'Legal Services']","[0.58643657, 0.5180156, 0.4730711, 0.4661832, 0.44946343, 0.4367482, 0.43632615, 0.43351346, 0.42012784, 0.41943175, 0.4158796, 0.41528976, 0.4108027, 0.40314588, 0.39957163, 0.39438564, 0.39259005, 0.391496, 0.3907618, 0.3861987, 0.38170013, 0.37908912]","{'Volunteer Services': 0.43002644181251526, 'Occupational Health Services': 0.08239603787660599, 'Community Engagement Services': 0.3523330092430115, 'Crisis Management Services': 0.21073369681835175, 'Animal Day Care Services': 0.00813946221023798, 'Waste Management Services': 0.051133621484041214, 'Environmental Health Services': 0.03307250887155533, 'Fundraising Services': 0.1332637071609497, 'Training Services': 0.0850575715303421, 'Arts Services': 0.04295240342617035, 'Health Promotion Services': 0.07806424796581268, 'Human Resources Services': 0.23160402476787567, 'Animal Training Services': 0.007913501001894474, 'General Handyman Services': 0.18578749895095825, 'Stakeholder Services': 0.36722075939178467, 'Millwork Services': 0.1509692221879959, 'Fire Safety Equipment Services': 0.061279620975255966, 'Food Safety Services': 0.1900060772895813, 'Catering Services': 0.03463650494813919, 'Corporate Responsibility Services': 0.1159270778298378, 'Physical Therapy Services': 0.087946318089962, 'Legal Services': 0.0611744150519371}","['Volunteer Services', 'Community Engagement Services', 'Stakeholder Services']"
Wu An Fake Commercial Bills of Exchange is a company that specializes in providing fake commercial bills of exchange. They offer customized professional replications of these bills with no cash payment and without interest.,['Tax Amendments'],Services,Money Transfer,Other Activities Related to Credit Intermediation,"['Financial Services', 'Commercial Electrical Services', 'Livestock Dealer Services', 'E-Commerce Services', 'Real Estate Services', 'Commercial Plumbing Services', 'Commercial Construction Services', 'Corporate Responsibility Services', 'Testing and Inspection Services', 'Marketing Services', 'Advertising Services', 'Pet Grooming Services', 'Travel Services', 'Street Cleaning Operations', 'Business Development Services', 'Compliance Services', 'Drywall Services', 'Online Marketing Services', 'Apparel Manufacturing', 'Sheet Metal Services', 'Welding Services', 'Fire Safety Equipment Services']","[0.30356187, 0.2559773, 0.24510089, 0.24508563, 0.24403201, 0.24298899, 0.24032491, 0.23923779, 0.23413767, 0.233681, 0.22662868, 0.2230987, 0.21684566, 0.21508098, 0.21392497, 0.20501167, 0.20180406, 0.20024171, 0.20012613, 0.19924532, 0.19810086, 0.19601949]","{'Financial Services': 0.5935398936271667, 'Commercial Electrical Services': 0.022095540538430214, 'Livestock Dealer Services': 0.007176834158599377, 'E-Commerce Services': 0.2358887940645218, 'Real Estate Services': 0.014619539491832256, 'Commercial Plumbing Services': 0.005230713170021772, 'Commercial Construction Services': 0.01583106815814972, 'Corporate Responsibility Services': 0.1286306083202362, 'Testing and Inspection Services': 0.04767842963337898, 'Marketing Services': 0.17885828018188477, 'Advertising Services': 0.045733653008937836, 'Pet Grooming Services': 0.004924685228615999, 'Travel Services': 0.033976960927248, 'Street Cleaning Operations': 0.0042708986438810825, 'Business Development Services': 0.24622254073619843, 'Compliance Services': 0.04388393089175224, 'Drywall Services': 0.005607578903436661, 'Online Marketing Services': 0.08388463407754898, 'Apparel Manufacturing': 0.0020541036501526833, 'Sheet Metal Services': 0.012276027351617813, 'Welding Services': 0.007079319562762976, 'Fire Safety Equipment Services': 0.018842149525880814}",['Financial Services']
